index,DEPTH,DT,GR,NPHI,PEF,RHOB,WELL
497,238.2,73.6136,33.197,,,,15/9-F-11 B
498,238.3,73.6136,32.199,,,,15/9-F-11 B
499,238.4,73.6136,32.0,,,,15/9-F-11 B
500,238.5,73.6136,32.096,,,,15/9-F-11 B
501,238.6,73.6136,30.598,,,,15/9-F-11 B
502,238.7,73.6136,30.0,,,,15/9-F-11 B
503,238.8,73.6136,30.101,,,,15/9-F-11 B
504,238.9,73.6136,30.301,,,,15/9-F-11 B
505,239.0,73.6136,30.604,,,,15/9-F-11 B
506,239.1,73.6136,32.002,,,,15/9-F-11 B
507,239.2,73.6136,32.603,,,,15/9-F-11 B
508,239.3,73.6136,33.599,,,,15/9-F-11 B
509,239.4,73.6136,33.099,,,,15/9-F-11 B
510,239.5,73.6136,32.699,,,,15/9-F-11 B
511,239.6,73.6136,32.202,,,,15/9-F-11 B
512,239.7,73.6136,32.899,,,,15/9-F-11 B
513,239.8,73.6136,32.595,,,,15/9-F-11 B
514,239.9,73.6136,30.897,,,,15/9-F-11 B
515,240.0,73.6136,29.794,,,,15/9-F-11 B
516,240.1,73.6136,27.596,,,,15/9-F-11 B
517,240.2,73.6136,26.199,,,,15/9-F-11 B
518,240.3,73.6136,25.896,,,,15/9-F-11 B
519,240.4,73.6136,24.299,,,,15/9-F-11 B
520,240.5,73.6136,24.099,,,,15/9-F-11 B
521,240.6,73.6136,23.9,,,,15/9-F-11 B
522,240.7,73.6136,23.801,,,,15/9-F-11 B
523,240.8,73.6136,24.099,,,,15/9-F-11 B
524,240.9,73.6136,23.7,,,,15/9-F-11 B
525,241.0,73.6136,23.601,,,,15/9-F-11 B
526,241.1,73.6136,23.9,,,,15/9-F-11 B
527,241.2,73.6136,23.899,,,,15/9-F-11 B
528,241.3,73.6136,23.699,,,,15/9-F-11 B
529,241.4,73.6136,23.3,,,,15/9-F-11 B
530,241.5,73.6136,23.202,,,,15/9-F-11 B
531,241.6,73.6136,23.797,,,,15/9-F-11 B
532,241.7,73.6136,22.699,,,,15/9-F-11 B
533,241.8,73.6136,22.196,,,,15/9-F-11 B
534,241.9,73.6136,20.698,,,,15/9-F-11 B
535,242.0,73.6136,19.796,,,,15/9-F-11 B
536,242.1,73.6136,18.497,,,,15/9-F-11 B
537,242.2,73.6136,17.298,,,,15/9-F-11 B
538,242.3,73.6136,16.699,,,,15/9-F-11 B
539,242.4,73.6136,16.398,,,,15/9-F-11 B
540,242.5,73.6136,15.496,,,,15/9-F-11 B
541,242.6,73.6136,13.999,,,,15/9-F-11 B
542,242.7,73.6136,13.601,,,,15/9-F-11 B
543,242.8,73.6136,13.999,,,,15/9-F-11 B
544,242.9,73.6136,13.6,,,,15/9-F-11 B
545,243.0,73.6136,13.499,,,,15/9-F-11 B
546,243.1,73.6136,13.097,,,,15/9-F-11 B
547,243.2,73.6136,12.099,,,,15/9-F-11 B
548,243.3,73.6136,11.695,,,,15/9-F-11 B
549,243.4,73.6136,10.001,,,,15/9-F-11 B
550,243.5,73.6136,10.302,,,,15/9-F-11 B
551,243.6,73.6136,11.102,,,,15/9-F-11 B
552,243.7,73.6136,11.903,,,,15/9-F-11 B
553,243.8,73.6136,12.899,,,,15/9-F-11 B
554,243.9,73.6136,12.699,,,,15/9-F-11 B
555,244.0,73.6136,12.402,,,,15/9-F-11 B
556,244.1,73.6136,13.0,,,,15/9-F-11 B
557,244.2,73.6136,13.002,,,,15/9-F-11 B
558,244.3,73.6136,13.797,,,,15/9-F-11 B
559,244.4,73.6136,12.699,,,,15/9-F-11 B
560,244.5,73.6136,12.5,,,,15/9-F-11 B
561,244.6,73.6136,12.4,,,,15/9-F-11 B
562,244.7,73.6136,12.302,,,,15/9-F-11 B
563,244.8,73.6136,12.9,,,,15/9-F-11 B
564,244.9,73.6136,12.797,,,,15/9-F-11 B
565,245.0,73.6136,11.701,,,,15/9-F-11 B
566,245.1,73.6136,12.002,,,,15/9-F-11 B
567,245.2,73.6136,12.698,,,,15/9-F-11 B
568,245.3,73.6136,12.098,,,,15/9-F-11 B
569,245.4,73.6136,11.4,,,,15/9-F-11 B
570,245.5,73.6136,11.497,,,,15/9-F-11 B
571,245.6,73.6136,10.499,,,,15/9-F-11 B
572,245.7,73.6136,10.3,,,,15/9-F-11 B
573,245.8,73.6136,10.404,,,,15/9-F-11 B
574,245.9,73.6136,11.903,,,,15/9-F-11 B
575,246.0,73.6136,13.099,,,,15/9-F-11 B
576,246.1,73.6136,12.699,,,,15/9-F-11 B
577,246.2,73.6136,12.299,,,,15/9-F-11 B
578,246.3,73.6136,12.098,,,,15/9-F-11 B
579,246.4,73.6136,11.399,,,,15/9-F-11 B
580,246.5,73.6136,10.899,,,,15/9-F-11 B
581,246.6,73.6136,10.402,,,,15/9-F-11 B
582,246.7,73.6136,11.299,,,,15/9-F-11 B
583,246.8,73.6136,10.899,,,,15/9-F-11 B
584,246.9,73.6136,10.499,,,,15/9-F-11 B
585,247.0,73.6136,10.298,,,,15/9-F-11 B
586,247.1,73.6136,9.698,,,,15/9-F-11 B
587,247.2,73.6136,8.999,,,,15/9-F-11 B
588,247.3,73.6136,8.498,,,,15/9-F-11 B
589,247.4,73.6136,7.799,,,,15/9-F-11 B
590,247.5,73.6136,7.498,,,,15/9-F-11 B
591,247.6,73.6136,6.898,,,,15/9-F-11 B
592,247.7,73.6136,6.199,,,,15/9-F-11 B
593,247.8,73.6136,5.699,,,,15/9-F-11 B
594,247.9,73.6136,5.299,,,,15/9-F-11 B
595,248.0,73.6136,4.998,,,,15/9-F-11 B
596,248.1,73.6136,4.399,,,,15/9-F-11 B
597,248.2,73.6136,3.999,,,,15/9-F-11 B
598,248.3,73.6136,3.499,,,,15/9-F-11 B
599,248.4,73.6136,3.0,,,,15/9-F-11 B
600,248.5,73.6136,2.899,,,,15/9-F-11 B
601,248.6,73.6136,2.599,,,,15/9-F-11 B
602,248.7,73.6136,2.2,,,,15/9-F-11 B
603,248.8,73.6136,2.302,,,,15/9-F-11 B
604,248.9,73.6136,2.902,,,,15/9-F-11 B
605,249.0,73.6136,3.602,,,,15/9-F-11 B
606,249.1,73.6136,4.202,,,,15/9-F-11 B
607,249.2,73.6136,4.899,,,,15/9-F-11 B
608,249.3,73.6136,4.701,,,,15/9-F-11 B
609,249.4,73.6136,4.899,,,,15/9-F-11 B
610,249.5,73.6136,4.701,,,,15/9-F-11 B
611,249.6,73.6136,4.899,,,,15/9-F-11 B
612,249.7,73.6136,4.398,,,,15/9-F-11 B
613,249.8,73.6136,3.799,,,,15/9-F-11 B
614,249.9,73.6136,3.4,,,,15/9-F-11 B
615,250.0,73.6136,3.5,,,,15/9-F-11 B
616,250.1,73.6136,3.601,,,,15/9-F-11 B
617,250.2,73.6136,3.902,,,,15/9-F-11 B
618,250.3,73.6136,4.7,,,,15/9-F-11 B
619,250.4,73.6136,4.702,,,,15/9-F-11 B
620,250.5,73.6136,5.402,,,,15/9-F-11 B
621,250.6,73.6136,6.301,,,,15/9-F-11 B
622,250.7,73.6136,6.601,,,,15/9-F-11 B
623,250.8,73.6136,6.803,,,,15/9-F-11 B
624,250.9,73.6136,7.805,,,,15/9-F-11 B
625,251.0,73.6136,9.502,,,,15/9-F-11 B
626,251.1,73.6136,10.2,,,,15/9-F-11 B
627,251.2,73.6136,10.197,,,,15/9-F-11 B
628,251.3,73.6136,9.202,,,,15/9-F-11 B
629,251.4,73.6136,10.101,,,,15/9-F-11 B
630,251.5,73.6136,10.597,,,,15/9-F-11 B
631,251.6,73.6136,9.499,,,,15/9-F-11 B
632,251.7,73.6136,9.3,,,,15/9-F-11 B
633,251.8,73.6136,9.203,,,,15/9-F-11 B
634,251.9,73.6136,10.299,,,,15/9-F-11 B
635,252.0,73.6136,9.999,,,,15/9-F-11 B
636,252.1,73.6136,9.702,,,,15/9-F-11 B
637,252.2,73.6136,10.301,,,,15/9-F-11 B
638,252.3,73.6136,10.498,,,,15/9-F-11 B
639,252.4,73.6136,9.898,,,,15/9-F-11 B
640,252.5,73.6136,9.099,,,,15/9-F-11 B
641,252.6,73.6136,8.901,,,,15/9-F-11 B
642,252.7,73.6136,9.201,,,,15/9-F-11 B
643,252.8,73.6136,9.6,,,,15/9-F-11 B
644,252.9,73.6136,9.499,,,,15/9-F-11 B
645,253.0,73.6136,9.102,,,,15/9-F-11 B
646,253.1,73.6136,9.903,,,,15/9-F-11 B
647,253.2,73.6136,11.1,,,,15/9-F-11 B
648,253.3,73.6136,11.198,,,,15/9-F-11 B
649,253.4,73.6136,10.499,,,,15/9-F-11 B
650,253.5,73.6136,10.297,,,,15/9-F-11 B
651,253.6,73.6136,9.199,,,,15/9-F-11 B
652,253.7,73.6136,8.903,,,,15/9-F-11 B
653,253.8,73.6136,9.898,,,,15/9-F-11 B
654,253.9,73.6136,9.298,,,,15/9-F-11 B
655,254.0,73.6136,8.704,,,,15/9-F-11 B
656,254.1,73.6136,10.2,,,,15/9-F-11 B
657,254.2,73.6136,10.302,,,,15/9-F-11 B
658,254.3,73.6136,11.204,,,,15/9-F-11 B
659,254.4,73.6136,12.8,,,,15/9-F-11 B
660,254.5,73.6136,12.899,,,,15/9-F-11 B
661,254.6,73.6136,12.397,,,,15/9-F-11 B
662,254.7,73.6136,11.399,,,,15/9-F-11 B
663,254.8,73.6136,10.901,,,,15/9-F-11 B
664,254.9,73.6136,11.399,,,,15/9-F-11 B
665,255.0,73.6136,11.202,,,,15/9-F-11 B
666,255.1,73.6136,11.903,,,,15/9-F-11 B
667,255.2,73.6136,13.104,,,,15/9-F-11 B
668,255.3,73.6136,14.402,,,,15/9-F-11 B
669,255.4,73.6136,15.101,,,,15/9-F-11 B
670,255.5,73.6136,15.602,,,,15/9-F-11 B
671,255.6,73.6136,16.502,,,,15/9-F-11 B
672,255.7,73.6136,17.401,,,,15/9-F-11 B
673,255.8,73.6136,17.902,,,,15/9-F-11 B
674,255.9,73.6136,18.802,,,,15/9-F-11 B
675,256.0,73.6136,19.4,,,,15/9-F-11 B
676,256.1,73.6136,19.395,,,,15/9-F-11 B
677,256.2,73.6136,17.595,,,,15/9-F-11 B
678,256.3,73.6136,15.799,,,,15/9-F-11 B
679,256.4,73.6136,15.501,,,,15/9-F-11 B
680,256.5,73.6136,15.897,,,,15/9-F-11 B
681,256.6,73.6136,14.799,,,,15/9-F-11 B
682,256.7,73.6136,14.502,,,,15/9-F-11 B
683,256.8,73.6136,15.202,,,,15/9-F-11 B
684,256.9,73.6136,15.798,,,,15/9-F-11 B
685,257.0,73.6136,14.901,,,,15/9-F-11 B
686,257.1,73.6136,15.2,,,,15/9-F-11 B
687,257.2,73.6136,15.308,,,,15/9-F-11 B
688,257.3,73.6136,18.204,,,,15/9-F-11 B
689,257.4,73.6136,19.802,,,,15/9-F-11 B
690,257.5,73.6136,20.703,,,,15/9-F-11 B
691,257.6,73.6136,21.8,,,,15/9-F-11 B
692,257.7,73.6136,21.799,,,,15/9-F-11 B
693,257.8,73.6136,21.402,,,,15/9-F-11 B
694,257.9,73.6136,22.003,,,,15/9-F-11 B
695,258.0,73.6136,23.001,,,,15/9-F-11 B
696,258.1,73.6136,23.501,,,,15/9-F-11 B
697,258.2,73.6136,23.799,,,,15/9-F-11 B
698,258.3,73.6136,23.399,,,,15/9-F-11 B
699,258.4,73.6136,23.1,,,,15/9-F-11 B
700,258.5,73.6136,23.098,,,,15/9-F-11 B
701,258.6,73.6136,22.298,,,,15/9-F-11 B
702,258.7,73.6136,21.401,,,,15/9-F-11 B
703,258.8,73.6136,21.902,,,,15/9-F-11 B
704,258.9,73.6136,22.502,,,,15/9-F-11 B
705,259.0,73.6136,23.299,,,,15/9-F-11 B
706,259.1,73.6136,22.795,,,,15/9-F-11 B
707,259.2,73.6136,21.003,,,,15/9-F-11 B
708,259.3,73.6136,22.207,,,,15/9-F-11 B
709,259.4,73.6136,24.704,,,,15/9-F-11 B
710,259.5,73.6136,25.999,,,,15/9-F-11 B
711,259.6,73.6136,25.802,,,,15/9-F-11 B
712,259.7,73.6136,26.498,,,,15/9-F-11 B
713,259.8,73.6136,25.595,,,,15/9-F-11 B
714,259.9,73.6136,23.898,,,,15/9-F-11 B
715,260.0,73.6136,23.299,,,,15/9-F-11 B
716,260.1,73.6136,23.0,,,,15/9-F-11 B
717,260.2,73.6136,23.099,,,,15/9-F-11 B
718,260.3,73.6136,22.901,,,,15/9-F-11 B
719,260.4,73.6136,23.302,,,,15/9-F-11 B
720,260.5,73.6136,23.902,,,,15/9-F-11 B
721,260.6,73.6136,24.702,,,,15/9-F-11 B
722,260.7,73.6136,25.405,,,,15/9-F-11 B
723,260.8,73.6136,27.1,,,,15/9-F-11 B
724,260.9,73.6136,27.198,,,,15/9-F-11 B
725,261.0,73.6136,26.5,,,,15/9-F-11 B
726,261.1,73.6136,26.606,,,,15/9-F-11 B
727,261.2,73.6136,28.595,,,,15/9-F-11 B
728,261.3,73.6136,26.899,,,,15/9-F-11 B
729,261.4,73.6136,26.702,,,,15/9-F-11 B
730,261.5,73.6136,27.399,,,,15/9-F-11 B
731,261.6,73.6136,27.198,,,,15/9-F-11 B
732,261.7,73.6136,26.502,,,,15/9-F-11 B
733,261.8,73.6136,27.399,,,,15/9-F-11 B
734,261.9,73.6136,27.202,,,,15/9-F-11 B
735,262.0,73.6136,27.801,,,,15/9-F-11 B
736,262.1,73.6136,28.098,,,,15/9-F-11 B
737,262.2,73.6136,27.299,,,,15/9-F-11 B
738,262.3,73.6136,26.799,,,,15/9-F-11 B
739,262.4,73.6136,26.298,,,,15/9-F-11 B
740,262.5,73.6136,25.601,,,,15/9-F-11 B
741,262.6,73.6136,26.0,,,,15/9-F-11 B
742,262.7,73.6136,25.9,,,,15/9-F-11 B
743,262.8,73.6136,25.801,,,,15/9-F-11 B
744,262.9,73.6136,26.203,,,,15/9-F-11 B
745,263.0,73.6136,27.301,,,,15/9-F-11 B
746,263.1,73.6136,27.502,,,,15/9-F-11 B
747,263.2,73.6136,28.104,,,,15/9-F-11 B
748,263.3,73.6136,29.402,,,,15/9-F-11 B
749,263.4,73.6136,30.001,,,,15/9-F-11 B
750,263.5,73.6136,30.403,,,,15/9-F-11 B
751,263.6,73.6136,31.607,,,,15/9-F-11 B
752,263.7,73.6136,34.202,,,,15/9-F-11 B
753,263.8,73.6136,35.1,,,,15/9-F-11 B
754,263.9,73.6136,35.002,,,,15/9-F-11 B
755,264.0,73.6136,35.698,,,,15/9-F-11 B
756,264.1,73.6136,35.093,,,,15/9-F-11 B
757,264.2,73.6136,32.498,,,,15/9-F-11 B
758,264.3,73.6136,31.896,,,,15/9-F-11 B
759,264.4,73.6136,30.394,,,,15/9-F-11 B
760,264.5,73.6136,28.195,,,,15/9-F-11 B
761,264.6,73.6136,26.292,,,,15/9-F-11 B
762,264.7,73.6136,23.396,,,,15/9-F-11 B
763,264.8,73.6136,22.003,,,,15/9-F-11 B
764,264.9,73.6136,23.001,,,,15/9-F-11 B
765,265.0,73.6136,23.199,,,,15/9-F-11 B
766,265.1,73.6136,22.699,,,,15/9-F-11 B
767,265.2,73.6136,22.301,,,,15/9-F-11 B
768,265.3,73.6136,22.802,,,,15/9-F-11 B
769,265.4,73.6136,23.7,,,,15/9-F-11 B
770,265.5,73.6136,23.799,,,,15/9-F-11 B
771,265.6,73.6136,23.398,,,,15/9-F-11 B
772,265.7,73.6136,22.799,,,,15/9-F-11 B
773,265.8,73.6136,22.303,,,,15/9-F-11 B
774,265.9,73.6136,23.402,,,,15/9-F-11 B
775,266.0,73.6136,24.299,,,,15/9-F-11 B
776,266.1,73.6136,23.802,,,,15/9-F-11 B
777,266.2,73.6136,24.601,,,,15/9-F-11 B
778,266.3,73.6136,25.006,,,,15/9-F-11 B
779,266.4,73.6136,27.199,,,,15/9-F-11 B
780,266.5,73.6136,26.798,,,,15/9-F-11 B
781,266.6,73.6136,26.196,,,,15/9-F-11 B
782,266.7,73.6136,24.603,,,,15/9-F-11 B
783,266.8,73.6136,25.707,,,,15/9-F-11 B
784,266.9,73.6136,28.104,,,,15/9-F-11 B
785,267.0,73.6136,29.699,,,,15/9-F-11 B
786,267.1,73.6136,29.299,,,,15/9-F-11 B
787,267.2,73.6136,29.001,,,,15/9-F-11 B
788,267.3,73.6136,29.201,,,,15/9-F-11 B
789,267.4,73.6136,29.401,,,,15/9-F-11 B
790,267.5,73.6136,29.699,,,,15/9-F-11 B
791,267.6,73.6136,29.302,,,,15/9-F-11 B
792,267.7,73.6136,30.1,,,,15/9-F-11 B
793,267.8,73.6136,30.198,,,,15/9-F-11 B
794,267.9,73.6136,29.304,,,,15/9-F-11 B
795,268.0,73.6136,30.796,,,,15/9-F-11 B
796,268.1,73.6136,29.198,,,,15/9-F-11 B
797,268.2,73.6136,28.301,,,,15/9-F-11 B
798,268.3,73.6136,28.701,,,,15/9-F-11 B
799,268.4,73.6136,29.007,,,,15/9-F-11 B
800,268.5,73.6136,31.503,,,,15/9-F-11 B
801,268.6,73.6136,32.697,,,,15/9-F-11 B
802,268.7,73.6136,31.599,,,,15/9-F-11 B
803,268.8,73.6136,31.1,,,,15/9-F-11 B
804,268.9,73.6136,31.099,,,,15/9-F-11 B
805,269.0,73.6136,30.897,,,,15/9-F-11 B
806,269.1,73.6136,29.703,,,,15/9-F-11 B
807,269.2,73.6136,30.701,,,,15/9-F-11 B
808,269.3,73.6136,31.201,,,,15/9-F-11 B
809,269.4,73.6136,31.5,,,,15/9-F-11 B
810,269.5,73.6136,31.601,,,,15/9-F-11 B
811,269.6,73.6136,31.999,,,,15/9-F-11 B
812,269.7,73.6136,31.499,,,,15/9-F-11 B
813,269.8,73.6136,31.204,,,,15/9-F-11 B
814,269.9,73.6136,32.796,,,,15/9-F-11 B
815,270.0,73.6136,31.197,,,,15/9-F-11 B
816,270.1,73.6136,30.205,,,,15/9-F-11 B
817,270.2,73.6136,32.004,,,,15/9-F-11 B
818,270.3,73.6136,33.396,,,,15/9-F-11 B
819,270.4,73.6136,32.099,,,,15/9-F-11 B
820,270.5,73.6136,31.902,,,,15/9-F-11 B
821,270.6,73.6136,32.606,,,,15/9-F-11 B
822,270.7,73.6136,34.808,,,,15/9-F-11 B
823,270.8,73.6136,37.602,,,,15/9-F-11 B
824,270.9,73.6136,38.504,,,,15/9-F-11 B
825,271.0,73.6136,40.093,,,,15/9-F-11 B
826,271.1,73.6136,37.394,,,,15/9-F-11 B
827,271.2,73.6136,35.101,,,,15/9-F-11 B
828,271.3,73.6136,35.399,,,,15/9-F-11 B
829,271.4,73.6136,34.9,,,,15/9-F-11 B
830,271.5,73.6136,35.001,,,,15/9-F-11 B
831,271.6,73.6136,35.399,,,,15/9-F-11 B
832,271.7,73.6136,35.103,,,,15/9-F-11 B
833,271.8,73.6136,36.201,,,,15/9-F-11 B
834,271.9,73.6136,36.503,,,,15/9-F-11 B
835,272.0,73.6136,37.702,,,,15/9-F-11 B
836,272.1,73.6136,38.606,,,,15/9-F-11 B
837,272.2,73.6136,40.802,,,,15/9-F-11 B
838,272.3,73.6136,41.598,,,,15/9-F-11 B
839,272.4,73.6136,40.705,,,,15/9-F-11 B
840,272.5,73.6136,42.398,,,,15/9-F-11 B
841,272.6,73.6136,41.693,,,,15/9-F-11 B
842,272.7,73.6136,38.997,,,,15/9-F-11 B
843,272.8,73.6136,38.0,,,,15/9-F-11 B
844,272.9,73.6136,37.903,,,,15/9-F-11 B
845,273.0,73.6136,38.9,,,,15/9-F-11 B
846,273.1,73.6136,38.899,,,,15/9-F-11 B
847,273.2,73.6136,38.502,,,,15/9-F-11 B
848,273.3,73.6136,39.398,,,,15/9-F-11 B
849,273.4,73.6136,38.595,,,,15/9-F-11 B
850,273.5,73.6136,36.906,,,,15/9-F-11 B
851,273.6,73.6136,39.003,,,,15/9-F-11 B
852,273.7,73.6136,39.997,,,,15/9-F-11 B
853,273.8,73.6136,38.999,,,,15/9-F-11 B
854,273.9,73.6136,38.599,,,,15/9-F-11 B
855,274.0,73.6136,38.298,,,,15/9-F-11 B
856,274.1,73.6136,37.699,,,,15/9-F-11 B
857,274.2,73.6136,37.403,,,,15/9-F-11 B
858,274.3,73.6136,38.502,,,,15/9-F-11 B
859,274.4,73.6136,39.204,,,,15/9-F-11 B
860,274.5,73.6136,40.693,,,,15/9-F-11 B
861,274.6,73.6136,38.292,,,,15/9-F-11 B
862,274.7,73.6136,35.502,,,,15/9-F-11 B
863,274.8,73.6136,36.202,,,,15/9-F-11 B
864,274.9,73.6136,37.105,,,,15/9-F-11 B
865,275.0,73.6136,38.804,,,,15/9-F-11 B
866,275.1,73.6136,40.399,,,,15/9-F-11 B
867,275.2,73.6136,40.201,,,,15/9-F-11 B
868,275.3,73.6136,40.692,,,,15/9-F-11 B
869,275.4,73.6136,37.891,,,,15/9-F-11 B
870,275.5,73.6136,34.802,,,,15/9-F-11 B
871,275.6,73.6136,35.498,,,,15/9-F-11 B
872,275.7,73.6136,34.598,,,,15/9-F-11 B
873,275.8,73.6136,33.703,,,,15/9-F-11 B
874,275.9,73.6136,34.895,,,,15/9-F-11 B
875,276.0,73.6136,33.196,,,,15/9-F-11 B
876,276.1,73.6136,31.798,,,,15/9-F-11 B
877,276.2,73.6136,31.103,,,,15/9-F-11 B
878,276.3,73.6136,32.099,,,,15/9-F-11 B
879,276.4,73.6136,31.801,,,,15/9-F-11 B
880,276.5,73.6136,32.204,,,,15/9-F-11 B
881,276.6,73.6136,33.504,,,,15/9-F-11 B
882,276.7,73.6136,34.905,,,,15/9-F-11 B
883,276.8,73.6136,36.603,,,,15/9-F-11 B
884,276.9,73.6136,37.702,,,,15/9-F-11 B
885,277.0,73.6136,38.3,,,,15/9-F-11 B
886,277.1,73.6136,38.201,,,,15/9-F-11 B
887,277.2,73.6136,38.399,,,,15/9-F-11 B
888,277.3,73.6136,38.106,,,,15/9-F-11 B
889,277.4,73.6136,40.102,,,,15/9-F-11 B
890,277.5,73.6136,40.698,,,,15/9-F-11 B
891,277.6,73.6136,39.896,,,,15/9-F-11 B
892,277.7,73.6136,38.399,,,,15/9-F-11 B
893,277.8,73.6136,37.894,,,,15/9-F-11 B
894,277.9,73.6136,35.587,,,,15/9-F-11 B
895,278.0,73.6136,30.993,,,,15/9-F-11 B
896,278.1,73.6136,28.504,,,,15/9-F-11 B
897,278.2,73.6136,29.896,,,,15/9-F-11 B
898,278.3,73.6136,28.496,,,,15/9-F-11 B
899,278.4,73.6136,27.201,,,,15/9-F-11 B
900,278.5,73.6136,27.503,,,,15/9-F-11 B
901,278.6,73.6136,28.701,,,,15/9-F-11 B
902,278.7,73.6136,28.899,,,,15/9-F-11 B
903,278.8,73.6136,28.699,,,,15/9-F-11 B
904,278.9,73.6136,28.403,,,,15/9-F-11 B
905,279.0,73.6136,29.599,,,,15/9-F-11 B
906,279.1,73.6136,29.201,,,,15/9-F-11 B
907,279.2,73.6136,29.4,,,,15/9-F-11 B
908,279.3,73.6136,29.298,,,,15/9-F-11 B
909,279.4,73.6136,28.701,,,,15/9-F-11 B
910,279.5,73.6136,29.0,,,,15/9-F-11 B
911,279.6,73.6136,29.099,,,,15/9-F-11 B
912,279.7,73.6136,28.697,,,,15/9-F-11 B
913,279.8,73.6136,27.601,,,,15/9-F-11 B
914,279.9,73.6136,27.804,,,,15/9-F-11 B
915,280.0,73.6136,29.101,,,,15/9-F-11 B
916,280.1,73.6136,29.402,,,,15/9-F-11 B
917,280.2,73.6136,30.103,,,,15/9-F-11 B
918,280.3,73.6136,31.203,,,,15/9-F-11 B
919,280.4,73.6136,32.196,,,,15/9-F-11 B
920,280.5,73.6136,30.7,,,,15/9-F-11 B
921,280.6,73.6136,30.602,,,,15/9-F-11 B
922,280.7,73.6136,31.503,,,,15/9-F-11 B
923,280.8,73.6136,32.504,,,,15/9-F-11 B
924,280.9,73.6136,33.806,,,,15/9-F-11 B
925,281.0,73.6136,36.101,,,,15/9-F-11 B
926,281.1,73.6136,36.498,,,,15/9-F-11 B
927,281.2,73.6136,35.898,,,,15/9-F-11 B
928,281.3,73.6136,35.299,,,,15/9-F-11 B
929,281.4,73.6136,34.796,,,,15/9-F-11 B
930,281.5,73.6136,33.297,,,,15/9-F-11 B
931,281.6,73.6136,32.099,,,,15/9-F-11 B
932,281.7,73.6136,31.898,,,,15/9-F-11 B
933,281.8,73.6136,31.201,,,,15/9-F-11 B
934,281.9,73.6136,31.399,,,,15/9-F-11 B
935,282.0,73.6136,30.902,,,,15/9-F-11 B
936,282.1,73.6136,31.503,,,,15/9-F-11 B
937,282.2,73.6136,32.503,,,,15/9-F-11 B
938,282.3,73.6136,33.602,,,,15/9-F-11 B
939,282.4,73.6136,34.401,,,,15/9-F-11 B
940,282.5,73.6136,34.696,,,,15/9-F-11 B
941,282.6,73.6136,33.399,,,,15/9-F-11 B
942,282.7,73.6136,33.001,,,,15/9-F-11 B
943,282.8,73.6136,33.296,,,,15/9-F-11 B
944,282.9,73.6136,31.998,,,,15/9-F-11 B
945,283.0,73.6136,31.302,,,,15/9-F-11 B
946,283.1,73.6136,32.198,,,,15/9-F-11 B
947,283.2,73.6136,31.401,,,,15/9-F-11 B
948,283.3,73.6136,31.602,,,,15/9-F-11 B
949,283.4,73.6136,32.404,,,,15/9-F-11 B
950,283.5,73.6136,33.701,,,,15/9-F-11 B
951,283.6,73.6136,33.902,,,,15/9-F-11 B
952,283.7,73.6136,34.806,,,,15/9-F-11 B
953,283.8,73.6136,36.799,,,,15/9-F-11 B
954,283.9,73.6136,36.596,,,,15/9-F-11 B
955,284.0,73.6136,34.996,,,,15/9-F-11 B
956,284.1,73.6136,33.699,,,,15/9-F-11 B
957,284.2,73.6136,33.206,,,,15/9-F-11 B
958,284.3,73.6136,35.301,,,,15/9-F-11 B
959,284.4,73.6136,35.598,,,,15/9-F-11 B
960,284.5,73.6136,34.999,,,,15/9-F-11 B
961,284.6,73.6136,34.794,,,,15/9-F-11 B
962,284.7,73.6136,32.601,,,,15/9-F-11 B
963,284.8,73.6136,32.899,,,,15/9-F-11 B
964,284.9,73.6136,32.403,,,,15/9-F-11 B
965,285.0,73.6136,33.399,,,,15/9-F-11 B
966,285.1,73.6136,32.899,,,,15/9-F-11 B
967,285.2,73.6136,32.497,,,,15/9-F-11 B
968,285.3,73.6136,31.299,,,,15/9-F-11 B
969,285.4,73.6136,31.103,,,,15/9-F-11 B
970,285.5,73.6136,32.206,,,,15/9-F-11 B
971,285.6,73.6136,34.2,,,,15/9-F-11 B
972,285.7,73.6136,34.198,,,,15/9-F-11 B
973,285.8,73.6136,33.502,,,,15/9-F-11 B
974,285.9,73.6136,34.101,,,,15/9-F-11 B
975,286.0,73.6136,34.498,,,,15/9-F-11 B
976,286.1,73.6136,33.801,,,,15/9-F-11 B
977,286.2,73.6136,33.997,,,,15/9-F-11 B
978,286.3,73.6136,32.997,,,,15/9-F-11 B
979,286.4,73.6136,31.801,,,,15/9-F-11 B
980,286.5,73.6136,32.099,,,,15/9-F-11 B
981,286.6,73.6136,31.701,,,,15/9-F-11 B
982,286.7,73.6136,31.901,,,,15/9-F-11 B
983,286.8,73.6136,32.1,,,,15/9-F-11 B
984,286.9,73.6136,32.104,,,,15/9-F-11 B
985,287.0,73.6136,33.701,,,,15/9-F-11 B
986,287.1,73.6136,34.098,,,,15/9-F-11 B
987,287.2,73.6136,33.396,,,,15/9-F-11 B
988,287.3,73.6136,31.794,,,,15/9-F-11 B
989,287.4,73.6136,29.496,,,,15/9-F-11 B
990,287.5,73.6136,28.101,,,,15/9-F-11 B
991,287.6,73.6136,28.306,,,,15/9-F-11 B
992,287.7,73.6136,30.409,,,,15/9-F-11 B
993,287.8,73.6136,33.599,,,,15/9-F-11 B
994,287.9,73.6136,33.394,,,,15/9-F-11 B
